"";"unique_id";"timestep";"explrtr";"Useful_PlotID";"Qnum";"month";"year";"date_releves";"HHLAI";"Biomass_g_per60cm2";"Biomass_interpolated";"RPMcalc_cm";"Biomass_g_per_m2";"Biomass_interpolated_per_m2";"LAI_corr";"biomass_corr";"biomass_interpolated_corr";"RPM_corr";"LAI";"biomass";"biomass_interpolated";"RPM";"mosaic";"var2_mosaic";"b1_mean_round";"b2_mean_round";"b3_mean_round";"b4_mean_round";"var2_b1_mean_round";"var2_b2_mean_round";"var2_b3_mean_round";"var2_b4_mean_round";"blue";"green";"red";"nir";"ndvi";"evi2";"evi";"savi";"dvi";"gndvi";"grvi";"sr_nirr";"var2_blue";"var2_green";"var2_red";"var2_nir";"var2_ndvi";"var2_evi2";"var2_evi";"var2_savi";"var2_dvi";"var2_gndvi";"var2_grvi";"var2_sr_nirr"
"1012";"SEG08_01_S_2021";"S_S_2021";"SCH";"SEG08";"SEG08_01";"S";2021;"06.09.2021";NA;NA;-50.023;0;NA;-138.952777777778;NA;NA;NA;NA;NA;NA;NA;NA;"SCH_2021_09_09";"";372;769;529;4302;NA;NA;NA;NA;0.0372;0.0769;0.0529;0.4302;0.780997723038708;0.605750211924272;0.642278360343184;0.575678974671956;0.378931436;0.696706763951883;1.45368620037807;8.13232514177694;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1013";"SEG08_02_J_2021";"S_J_2021";"SCH";"SEG08";"SEG08_02";"J";2021;"25.05.2021";6.13;87.165;87.165;38.2;242.125;242.125;6.13;242.125;242.125;38.2;6.13;242.125;242.125;38.2;"SCH_2021_05_30";"";216;563;258;5249;NA;NA;NA;NA;0.0216;0.0563;0.0258;0.5249;0.906301071363719;0.786321069812581;0.822132173683864;0.712524983344437;0.499895672;0.806262904335857;2.18217054263566;20.3449612403101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1014";"SEG08_02_S_2021";"S_S_2021";"SCH";"SEG08";"SEG08_02";"S";2021;"06.09.2021";NA;NA;-50.023;0;NA;-138.952777777778;NA;NA;NA;NA;NA;NA;NA;NA;"SCH_2021_09_09";"";373;771;538;4251;NA;NA;NA;NA;0.0373;0.0771;0.0538;0.4251;0.775318438087283;0.597244920281556;0.632258284235262;0.568954949433037;0.372959192;0.692951015531661;1.43308550185874;7.90148698884758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1015";"SEG08_03_J_2021";"S_J_2021";"SCH";"SEG08";"SEG08_03";"J";2021;"25.05.2021";5.5;NA;114.90786;37.8;NA;319.1885;5.5;NA;319.1885;37.8;5.5;NA;319.1885;37.8;"SCH_2021_05_30";"";231;550;260;5140;NA;NA;NA;NA;0.0231;0.055;0.026;0.514;0.903703703703704;0.773915249936564;0.815099381994321;0.703846153846154;0.48880184;0.806678383128295;2.11538461538462;19.7692307692308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1016";"SEG08_03_S_2021";"S_S_2021";"SCH";"SEG08";"SEG08_03";"S";2021;"06.09.2021";NA;NA;-50.023;0;NA;-138.952777777778;NA;NA;NA;NA;NA;NA;NA;NA;"SCH_2021_09_09";"";390;788;545;4198;NA;NA;NA;NA;0.039;0.0788;0.0545;0.4198;0.770187644950453;0.588965561718045;0.627965344151826;0.562403777070717;0.36698078;0.683914961893301;1.44587155963303;7.70275229357798;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1017";"SEG08_04_J_2021";"S_J_2021";"SCH";"SEG08";"SEG08_04";"J";2021;"25.05.2021";6.07;NA;137.46454;45.2;NA;381.845944444444;6.07;NA;381.845944444444;45.2;6.07;NA;381.845944444444;45.2;"SCH_2021_05_30";"";231;570;265;5152;NA;NA;NA;NA;0.0231;0.057;0.0265;0.5152;0.902159867085102;0.773847225741069;0.813984476498218;0.703705481424594;0.48951726;0.800768961901433;2.15094339622642;19.4415094339623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1018";"SEG08_04_S_2021";"S_S_2021";"SCH";"SEG08";"SEG08_04";"S";2021;"06.09.2021";NA;NA;-50.023;0;NA;-138.952777777778;NA;NA;NA;NA;NA;NA;NA;NA;"SCH_2021_09_09";"";418;806;547;4148;NA;NA;NA;NA;0.0418;0.0806;0.0547;0.4148;0.766986155484558;0.582279054123978;0.629765652325988;0.557142857142857;0.361786948;0.674606378683892;1.47349177330896;7.58318098720293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1019";"SEG08_05_J_2021";"S_J_2021";"SCH";"SEG08";"SEG08_05";"J";2021;"25.05.2021";6.69;122.317;122.317;42;339.769444444444;339.769444444444;6.69;339.769444444444;339.769444444444;42;6.69;339.769444444444;339.769444444444;42;"SCH_2021_05_30";"";230;555;266;5114;NA;NA;NA;NA;0.023;0.0555;0.0266;0.5114;0.901115241635688;0.76940656661842;0.808808808808809;0.700578034682081;0.485620344;0.804198271300053;2.08646616541353;19.2255639097744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1020";"SEG08_05_S_2021";"S_S_2021";"SCH";"SEG08";"SEG08_05";"S";2021;"06.09.2021";NA;NA;-50.023;0;NA;-138.952777777778;NA;NA;NA;NA;NA;NA;NA;NA;"SCH_2021_09_09";"";399;808;551;4169;NA;NA;NA;NA;0.0399;0.0808;0.0551;0.4169;0.766525423728814;0.583872342073667;0.624546866908338;0.558333333333333;0.363499284;0.675306409483625;1.46642468239564;7.56624319419238;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1021";"SEG08_06_J_2021";"S_J_2021";"SCH";"SEG08";"SEG08_06";"J";2021;"25.05.2021";3.92;NA;88.0837;29;NA;244.676944444444;3.92;NA;244.676944444444;29;3.92;NA;244.676944444444;29;"SCH_2021_05_30";"";234;566;261;5126;NA;NA;NA;NA;0.0234;0.0566;0.0261;0.5126;0.903100055689623;0.772104568192783;0.814253196759724;0.702560893424473;0.487304924;0.801124385101897;2.16858237547893;19.639846743295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1022";"SEG08_06_S_2021";"S_S_2021";"SCH";"SEG08";"SEG08_06";"S";2021;"06.09.2021";NA;NA;-50.023;0;NA;-138.952777777778;NA;NA;NA;NA;NA;NA;NA;NA;"SCH_2021_09_09";"";399;800;566;4172;NA;NA;NA;NA;0.0399;0.08;0.0566;0.4172;0.761080624736176;0.580474424354814;0.618503653390964;0.555452865064695;0.362345544;0.678197908286404;1.41342756183746;7.37102473498233;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1023";"SEG08_07_J_2021";"S_J_2021";"SCH";"SEG08";"SEG08_07";"J";2021;"25.05.2021";6.86;NA;139.9031;46;NA;388.619722222222;6.86;NA;388.619722222222;46;6.86;NA;388.619722222222;46;"SCH_2021_05_30";"";211;543;261;4976;NA;NA;NA;NA;0.0211;0.0543;0.0261;0.4976;0.900324613328241;0.755492744705943;0.787960827567766;0.690876233271466;0.472304924;0.8032252219605;2.08045977011494;19.0651340996169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1024";"SEG08_07_S_2021";"S_S_2021";"SCH";"SEG08";"SEG08_07";"S";2021;"06.09.2021";NA;NA;-50.023;0;NA;-138.952777777778;NA;NA;NA;NA;NA;NA;NA;NA;"SCH_2021_09_09";"";424;812;601;4126;NA;NA;NA;NA;0.0424;0.0812;0.0601;0.4126;0.745716099005712;0.566050461190617;0.605586860912589;0.543590007196464;0.354353484;0.671121911705144;1.35108153078203;6.86522462562396;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1025";"SEG08_08_J_2021";"S_J_2021";"SCH";"SEG08";"SEG08_08";"J";2021;"25.05.2021";6.25;NA;123.44282;40.6;NA;342.896722222222;6.25;NA;342.896722222222;40.6;6.25;NA;342.896722222222;40.6;"SCH_2021_05_30";"";228;523;255;4897;NA;NA;NA;NA;0.0228;0.0523;0.0255;0.4897;0.901009316770186;0.748275195048037;0.788543860841204;0.685874704491726;0.46498642;0.807011070110701;2.05098039215686;19.2039215686275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1026";"SEG08_08_S_2021";"S_S_2021";"SCH";"SEG08";"SEG08_08";"S";2021;"06.09.2021";NA;NA;-50.023;0;NA;-138.952777777778;NA;NA;NA;NA;NA;NA;NA;NA;"SCH_2021_09_09";"";418;834;634;4101;NA;NA;NA;NA;0.0418;0.0834;0.0634;0.4101;0.73220696937698;0.554805218081497;0.586831415030467;0.534206471494607;0.348655256;0.662006079027356;1.31545741324921;6.46845425867508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1027";"SEG08_09_J_2021";"S_J_2021";"SCH";"SEG08";"SEG08_09";"J";2021;"25.05.2021";3.85;71.571;71.571;30;198.808333333333;198.808333333333;3.85;198.808333333333;198.808333333333;30;3.85;198.808333333333;198.808333333333;30;"SCH_2021_05_30";"";239;540;275;4868;NA;NA;NA;NA;0.0239;0.054;0.0275;0.4868;0.893058526152051;0.739470633693972;0.779769787104003;0.679236912156167;0.4601481;0.800295857988166;1.96363636363636;17.7018181818182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1028";"SEG08_09_S_2021";"S_S_2021";"SCH";"SEG08";"SEG08_09";"S";2021;"06.09.2021";NA;NA;-50.023;0;NA;-138.952777777778;NA;NA;NA;NA;NA;NA;NA;NA;"SCH_2021_09_09";"";430;847;626;3969;NA;NA;NA;NA;0.043;0.0847;0.0626;0.3969;0.72752992383025;0.540190286593327;0.576379310344828;0.522615945805107;0.336230584;0.648255813953488;1.35303514376997;6.34025559105431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1029";"SEG08_10_J_2021";"S_J_2021";"SCH";"SEG08";"SEG08_10";"J";2021;"25.05.2021";5.08;NA;122.22354;40.2;NA;339.509833333333;5.08;NA;339.509833333333;40.2;5.08;NA;339.509833333333;40.2;"SCH_2021_05_30";"";239;551;280;4823;NA;NA;NA;NA;0.0239;0.0551;0.028;0.4823;0.890260631001372;0.73297838012262;0.772067570782774;0.674502622983272;0.45516352;0.794938593226647;1.96785714285714;17.225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1030";"SEG08_10_S_2021";"S_S_2021";"SCH";"SEG08";"SEG08_10";"S";2021;"06.09.2021";NA;NA;-50.023;0;NA;-138.952777777778;NA;NA;NA;NA;NA;NA;NA;NA;"SCH_2021_09_09";"";445;849;675;3892;NA;NA;NA;NA;0.0445;0.0849;0.0675;0.3892;0.704401138603022;0.518469571944301;0.550686432264028;0.504390090937598;0.3237817;0.64184771145328;1.25777777777778;5.76592592592593;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1031";"SEG09_01_J_2021";"S_J_2021";"SCH";"SEG09";"SEG09_01";"J";2021;"26.05.2021";1.59;NA;27.1197;9;NA;75.3325;1.59;NA;75.3325;9;1.59;NA;75.3325;9;"SCH_2021_05_30";"";427;761;521;4104;NA;NA;NA;NA;0.0427;0.0761;0.0521;0.4104;0.774702702702703;0.583383264731933;0.638567100338621;0.55838961038961;0.359906764;0.687153134635149;1.46065259117083;7.87715930902111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1032";"SEG09_01_S_2021";"S_S_2021";"SCH";"SEG09";"SEG09_01";"S";2021;"07.09.2021";4.43;NA;56.4002;14.4;NA;156.667222222222;4.43;NA;156.667222222222;14.4;4.43;NA;156.667222222222;14.4;"SCH_2021_09_09";"";391;576;613;3767;NA;NA;NA;NA;0.0391;0.0576;0.0613;0.3767;0.720091324200913;0.517449567534223;0.543324720068906;0.504371002132196;0.317290492;0.734745567580014;0.939641109298532;6.14518760195759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1033";"SEG09_02_J_2021";"S_J_2021";"SCH";"SEG09";"SEG09_02";"J";2021;"26.05.2021";0.85;6.126;6.126;6.6;17.0166666666667;17.0166666666667;0.85;17.0166666666667;17.0166666666667;6.6;0.85;17.0166666666667;17.0166666666667;6.6;"SCH_2021_05_30";"";441;765;523;4048;NA;NA;NA;NA;0.0441;0.0765;0.0523;0.4048;0.771166046816889;0.575859950859951;0.634974961271031;0.552450109706405;0.354112932;0.682110949511739;1.46271510516252;7.73996175908222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1034";"SEG09_02_S_2021";"S_S_2021";"SCH";"SEG09";"SEG09_02";"S";2021;"07.09.2021";2.2;NA;37.1849;11.8;NA;103.291388888889;2.2;NA;103.291388888889;11.8;2.2;NA;103.291388888889;11.8;"SCH_2021_09_09";"";395;581;610;3731;NA;NA;NA;NA;0.0395;0.0581;0.061;0.3731;0.718958765261461;0.513491280026324;0.5407700038119;0.501177604110909;0.31398124;0.730519480519481;0.952459016393443;6.11639344262295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1035";"SEG09_03_J_2021";"S_J_2021";"SCH";"SEG09";"SEG09_03";"J";2021;"26.05.2021";0.37;NA;18.58474;6.2;NA;51.6242777777778;0.37;NA;51.6242777777778;6.2;0.37;NA;51.6242777777778;6.2;"SCH_2021_05_30";"";440;781;536;3972;NA;NA;NA;NA;0.044;0.0781;0.0536;0.3972;0.762200532386868;0.562968594348031;0.618519585253456;0.54206983592764;0.345253024;0.671365453397854;1.45708955223881;7.41044776119403;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1036";"SEG09_03_S_2021";"S_S_2021";"SCH";"SEG09";"SEG09_03";"S";2021;"07.09.2021";1.8;60.11;60.11;10;166.972222222222;166.972222222222;1.8;166.972222222222;166.972222222222;10;1.8;166.972222222222;166.972222222222;10;"SCH_2021_09_09";"";413;603;634;3620;NA;NA;NA;NA;0.0413;0.0603;0.0634;0.362;0.701927597555242;0.493012627463412;0.52106236694238;0.484006915928247;0.300555256;0.714421027705423;0.951104100946372;5.70977917981073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1037";"SEG09_04_J_2021";"S_J_2021";"SCH";"SEG09";"SEG09_04";"J";2021;"26.05.2021";0.73;NA;25.90042;8.6;NA;71.9456111111111;0.73;NA;71.9456111111111;8.6;0.73;NA;71.9456111111111;8.6;"SCH_2021_05_30";"";422;777;535;3959;NA;NA;NA;NA;0.0422;0.0777;0.0535;0.3959;0.761904761904762;0.561569244899298;0.6112539274493;0.540973246260796;0.34404994;0.671875;1.45233644859813;7.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1038";"SEG09_04_S_2021";"S_S_2021";"SCH";"SEG09";"SEG09_04";"S";2021;"07.09.2021";2.88;NA;41.6192;12.4;NA;115.608888888889;2.88;NA;115.608888888889;12.4;2.88;NA;115.608888888889;12.4;"SCH_2021_09_09";"";403;584;616;3655;NA;NA;NA;NA;0.0403;0.0584;0.0616;0.3655;0.711542964177008;0.502035233324963;0.530236940363611;0.491694531334268;0.305799744;0.724463316820005;0.948051948051948;5.93344155844156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1039";"SEG09_05_J_2021";"S_J_2021";"SCH";"SEG09";"SEG09_05";"J";2021;"26.05.2021";0.57;5.648;5.648;7;15.6888888888889;15.6888888888889;0.57;15.6888888888889;15.6888888888889;7;0.57;15.6888888888889;15.6888888888889;7;"SCH_2021_05_30";"";398;780;526;3959;NA;NA;NA;NA;0.0398;0.078;0.0526;0.3959;0.765440356744705;0.563844324437962;0.607395612172682;0.542909857670005;0.344922184;0.670816627980587;1.4828897338403;7.52661596958175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1040";"SEG09_05_S_2021";"S_S_2021";"SCH";"SEG09";"SEG09_05";"S";2021;"07.09.2021";2.86;NA;32.7506;11.2;NA;90.9738888888889;2.86;NA;90.9738888888889;11.2;2.86;NA;90.9738888888889;11.2;"SCH_2021_09_09";"";363;537;573;3553;NA;NA;NA;NA;0.0363;0.0537;0.0573;0.3553;0.722249151720795;0.499055478892298;0.522129165644602;0.489809335963182;0.299767132;0.737408312958435;0.93717277486911;6.20069808027923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1041";"SEG09_06_J_2021";"S_J_2021";"SCH";"SEG09";"SEG09_06";"J";2021;"26.05.2021";0.5;NA;22.24258;7.4;NA;61.7849444444444;0.5;NA;61.7849444444444;7.4;0.5;NA;61.7849444444444;7.4;"SCH_2021_05_30";"";400;777;536;3941;NA;NA;NA;NA;0.04;0.0777;0.0536;0.3941;0.760553942372124;0.559025178297017;0.601292646747192;0.538936372269706;0.342153024;0.670623145400594;1.44962686567164;7.35261194029851;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1042";"SEG09_06_S_2021";"S_S_2021";"SCH";"SEG09";"SEG09_06";"S";2021;"07.09.2021";3.29;66.91;66.91;12.4;185.861111111111;185.861111111111;3.29;185.861111111111;185.861111111111;12.4;3.29;185.861111111111;185.861111111111;12.4;"SCH_2021_09_09";"";391;565;605;3539;NA;NA;NA;NA;0.0391;0.0565;0.0605;0.3539;0.708011583011583;0.489293576145687;0.515224949952587;0.481299212598425;0.29526582;0.724658869395712;0.933884297520661;5.8495867768595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1043";"SEG09_07_J_2021";"S_J_2021";"SCH";"SEG09";"SEG09_07";"J";2021;"26.05.2021";0;NA;15.53654;5.2;NA;43.1570555555556;0;NA;43.1570555555556;5.2;0;NA;43.1570555555556;5.2;"SCH_2021_05_30";"";431;775;541;3803;NA;NA;NA;NA;0.0431;0.0775;0.0541;0.3803;0.750920810313076;0.540016157442356;0.590236311656353;0.523651541095891;0.327868444;0.661424202708606;1.43253234750462;7.02957486136784;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1044";"SEG09_07_S_2021";"S_S_2021";"SCH";"SEG09";"SEG09_07";"S";2021;"07.09.2021";2.28;NA;22.4039;9.8;NA;62.2330555555556;2.28;NA;62.2330555555556;9.8;2.28;NA;62.2330555555556;9.8;"SCH_2021_09_09";"";367;558;571;3538;NA;NA;NA;NA;0.0367;0.0558;0.0571;0.3538;0.722073497201266;0.497538300555392;0.521936459909228;0.488582720386431;0.298460964;0.7275390625;0.97723292469352;6.19614711033275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1045";"SEG09_08_J_2021";"S_J_2021";"SCH";"SEG09";"SEG09_08";"J";2021;"26.05.2021";0.36;NA;18.58474;6.2;NA;51.6242777777778;0.36;NA;51.6242777777778;6.2;0.36;NA;51.6242777777778;6.2;"SCH_2021_05_30";"";427;761;541;3747;NA;NA;NA;NA;0.0427;0.0761;0.0541;0.3747;0.747667910447761;0.532720964547303;0.581197200971683;0.517764857881137;0.322268444;0.662377994676131;1.40665434380776;6.92606284658041;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1046";"SEG09_08_S_2021";"S_S_2021";"SCH";"SEG09";"SEG09_08";"S";2021;"07.09.2021";2.52;NA;34.2287;11.4;NA;95.0797222222222;2.52;NA;95.0797222222222;11.4;2.52;NA;95.0797222222222;11.4;"SCH_2021_09_09";"";379;565;584;3562;NA;NA;NA;NA;0.0379;0.0565;0.0584;0.3562;0.718282682103232;0.49754069876233;0.523429535627658;0.488410233982069;0.299601056;0.726193360794766;0.967465753424658;6.09931506849315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1047";"SEG09_09_J_2021";"S_J_2021";"SCH";"SEG09";"SEG09_09";"J";2021;"26.05.2021";2.04;8.122;8.122;6.8;22.5611111111111;22.5611111111111;2.04;22.5611111111111;22.5611111111111;6.8;2.04;22.5611111111111;22.5611111111111;6.8;"SCH_2021_05_30";"";418;772;531;3821;NA;NA;NA;NA;0.0418;0.0772;0.0531;0.3821;0.755974264705882;0.544867973024895;0.592920991926182;0.527694610778443;0.330637604;0.663836272588722;1.45386064030132;7.19585687382297;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1048";"SEG09_09_S_2021";"S_S_2021";"SCH";"SEG09";"SEG09_09";"S";2021;"07.09.2021";3.28;NA;37.1849;11.8;NA;103.291388888889;3.28;NA;103.291388888889;11.8;3.28;NA;103.291388888889;11.8;"SCH_2021_09_09";"";393;571;588;3552;NA;NA;NA;NA;0.0393;0.0571;0.0588;0.3552;0.715942028985507;0.495214927288281;0.524323368123121;0.486433260393873;0.298213392;0.723017220470531;0.97108843537415;6.04081632653061;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1049";"SEG09_10_J_2021";"S_J_2021";"SCH";"SEG09";"SEG09_10";"J";2021;"26.05.2021";0;NA;15.53654;5.2;NA;43.1570555555556;0;NA;43.1570555555556;5.2;0;NA;43.1570555555556;5.2;"SCH_2021_05_30";"";427;775;532;3828;NA;NA;NA;NA;0.0427;0.0775;0.0532;0.3828;0.755963302752294;0.545521953286373;0.596345214402026;0.528205128205128;0.331240688;0.663263089289594;1.45676691729323;7.19548872180451;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1050";"SEG09_10_S_2021";"S_S_2021";"SCH";"SEG09";"SEG09_10";"S";2021;"07.09.2021";4.99;86.52;86.52;14.6;240.333333333333;240.333333333333;4.99;240.333333333333;240.333333333333;14.6;4.99;240.333333333333;240.333333333333;14.6;"SCH_2021_09_09";"";377;559;581;3529;NA;NA;NA;NA;0.0377;0.0559;0.0581;0.3529;0.717274939172749;0.49385528766903;0.519471365638767;0.485400658616905;0.296591804;0.726516634050881;0.962134251290878;6.07401032702237;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1051";"SEG10_01_S_2021";"S_S_2021";"SCH";"SEG10";"SEG10_01";"S";2021;"08.09.2021";5.44;NA;356.4545;55;NA;990.151388888889;5.44;NA;990.151388888889;55;5.44;NA;990.151388888889;55;"SCH_2021_09_09";"";338;646;336;4557;NA;NA;NA;NA;0.0338;0.0646;0.0336;0.4557;0.862660944206008;0.686859679498028;0.751709645248611;0.639997978368543;0.423136224;0.751681722083413;1.92261904761905;13.5625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1052";"SEG10_02_S_2021";"S_S_2021";"SCH";"SEG10";"SEG10_02";"S";2021;"08.09.2021";3.14;NA;263.3342;42.4;NA;731.483888888889;3.14;NA;731.483888888889;42.4;3.14;NA;731.483888888889;42.4;"SCH_2021_09_09";"";301;648;337;4646;NA;NA;NA;NA;0.0301;0.0648;0.0337;0.4646;0.864740116395746;0.697032637109506;0.747545192741404;0.647450666132425;0.431939308;0.755194559879109;1.92284866468843;13.786350148368;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1053";"SEG10_03_S_2021";"S_S_2021";"SCH";"SEG10";"SEG10_03";"S";2021;"08.09.2021";6.68;142.88;142.88;37.8;396.888888888889;396.888888888889;6.68;396.888888888889;396.888888888889;37.8;6.68;396.888888888889;396.888888888889;37.8;"SCH_2021_09_09";"";313;648;338;4695;NA;NA;NA;NA;0.0313;0.0648;0.0338;0.4695;0.865686469302603;0.702460951103429;0.757712775207819;0.651400378750125;0.436742392;0.757439640651319;1.91715976331361;13.8905325443787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1054";"SEG10_04_S_2021";"S_S_2021";"SCH";"SEG10";"SEG10_04";"S";2021;"08.09.2021";7.15;NA;216.035;36;NA;600.097222222222;7.15;NA;600.097222222222;36;7.15;NA;600.097222222222;36;"SCH_2021_09_09";"";334;656;378;4615;NA;NA;NA;NA;0.0334;0.0656;0.0378;0.4615;0.848588023232526;0.682409709963794;0.73671581582974;0.635995196637646;0.424865752;0.751090874596851;1.73544973544974;12.2089947089947;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1055";"SEG10_05_S_2021";"S_S_2021";"SCH";"SEG10";"SEG10_05";"S";2021;"08.09.2021";5.37;NA;165.7796;29.2;NA;460.498888888889;5.37;NA;460.498888888889;29.2;5.37;NA;460.498888888889;29.2;"SCH_2021_09_09";"";333;660;348;4792;NA;NA;NA;NA;0.0333;0.066;0.0348;0.4792;0.864591439688716;0.710939899662128;0.772466539196941;0.657396449704142;0.445473232;0.757887013939839;1.89655172413793;13.7701149425287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1056";"SEG10_06_S_2021";"S_S_2021";"SCH";"SEG10";"SEG10_06";"S";2021;"08.09.2021";8.14;161.06;161.06;50;447.388888888889;447.388888888889;8.14;447.388888888889;447.388888888889;50;8.14;447.388888888889;447.388888888889;50;"SCH_2021_09_09";"";322;643;375;4756;NA;NA;NA;NA;0.0322;0.0643;0.0375;0.4756;0.853829662833756;0.699572049054676;0.750633952436433;0.648652650281315;0.4392565;0.761807742174477;1.71466666666667;12.6826666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1057";"SEG10_07_S_2021";"S_S_2021";"SCH";"SEG10";"SEG10_07";"S";2021;"08.09.2021";8.45;NA;168.7358;29.6;NA;468.710555555556;8.45;NA;468.710555555556;29.6;8.45;NA;468.710555555556;29.6;"SCH_2021_09_09";"";318;635;380;4730;NA;NA;NA;NA;0.0318;0.0635;0.038;0.473;0.851272015655577;0.69524357499041;0.743589743589744;0.64540059347181;0.43617192;0.763280521901212;1.67105263157895;12.4473684210526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1058";"SEG10_08_S_2021";"S_S_2021";"SCH";"SEG10";"SEG10_08";"S";2021;"08.09.2021";7.31;NA;300.2867;47.4;NA;834.129722222222;7.31;NA;834.129722222222;47.4;7.31;NA;834.129722222222;47.4;"SCH_2021_09_09";"";317;653;373;4763;NA;NA;NA;NA;0.0317;0.0653;0.0373;0.4763;0.854750778816199;0.700910704934156;0.750504325229938;0.64966456195738;0.440150332;0.758862629246677;1.75067024128686;12.769436997319;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1059";"SEG10_09_S_2021";"S_S_2021";"SCH";"SEG10";"SEG10_09";"S";2021;"08.09.2021";7.82;NA;341.6735;53;NA;949.093055555556;7.82;NA;949.093055555556;53;7.82;NA;949.093055555556;53;"SCH_2021_09_09";"";314;657;381;4728;NA;NA;NA;NA;0.0314;0.0657;0.0381;0.4728;0.850851438637698;0.69474633048637;0.741353434749983;0.645019289741814;0.435875004;0.755988857938719;1.7244094488189;12.4094488188976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1060";"SEG10_10_S_2021";"S_S_2021";"SCH";"SEG10";"SEG10_10";"S";2021;"08.09.2021";9.95;165.75;165.75;25.8;460.416666666667;460.416666666667;9.95;460.416666666667;460.416666666667;25.8;9.95;460.416666666667;460.416666666667;25.8;"SCH_2021_09_09";"";299;639;409;4694;NA;NA;NA;NA;0.0299;0.0639;0.0409;0.4694;0.839702135998432;0.683386919798923;0.718694441649056;0.636197169157676;0.429761356;0.760360022501406;1.56234718826406;11.4767726161369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1061";"SEG12_01_J_2021";"S_J_2021";"SCH";"SEG12";"SEG12_01";"J";2021;"27.05.2021";3.4;NA;30.503202;10.11;NA;84.7311166666667;3.4;NA;84.7311166666667;10.11;3.4;NA;84.7311166666667;10.11;"SCH_2021_05_30";"";288;636;349;4426;NA;NA;NA;NA;0.0288;0.0636;0.0349;0.4426;0.853821989528796;0.667765140595928;0.709784122562674;0.625626598465473;0.408776316;0.748715922560253;1.82234957020057;12.6819484240688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
